order_id,customer_id,order_date,category,quantity,unit_price,discount,payment_method,delivery_days,satisfaction_score,gross_amount,discount_amount,total_amount,product_cost,shipping_cost,returned,return_cost,marketing_cost,profit,customer_age,customer_gender,region,customer_tenure_months
ORD_004407,CUST_04093,2025-08-23,Beauty,1,16594.4,0.06,Credit Card,9,3,16594.4,995.6640000000001,15598.736,9932.73,214.17,0,0.0,130.24,5321.6,33,Female,North,42
ORD_016770,CUST_04093,2025-09-07,Grocery,1,13625.67,0.14,Credit Card,7,1,13625.67,1907.5938,11718.0762,6002.14,499.55,0,0.0,221.77,4994.62,33,Female,North,42
ORD_013247,CUST_04093,2025-11-17,Fashion,4,22466.14,0.17,UPI,6,5,89864.56,15276.9752,74587.5848,39400.08,343.8,0,0.0,272.27,34571.43,33,Female,North,42
ORD_017612,CUST_04094,2025-07-28,Grocery,2,19130.11,0.09,Net Banking,5,4,38260.22,3443.4198,34816.8002,20771.02,95.47,0,0.0,122.75,13827.56,21,Female,North,28
ORD_007332,CUST_04094,2026-02-03,Sports,5,17412.08,0.2,UPI,6,1,87060.40000000001,17412.08,69648.32,49515.69,351.41,1,7326.22,312.63,12142.37,21,Female,North,28
ORD_014856,CUST_04095,2024-06-28,Beauty,5,23241.59,0.02,UPI,1,3,116207.95,2324.159,113883.791,70510.09,300.16,0,0.0,179.95,42893.59,52,Male,Central,60
ORD_001418,CUST_04095,2024-07-23,Fashion,5,17091.1,0.12,Credit Card,6,1,85455.5,10254.66,75200.84,55138.9,30.28,0,0.0,76.08,19955.58,52,Male,Central,60
ORD_009724,CUST_04095,2024-10-16,Fashion,1,1668.54,0.11,Net Banking,2,3,1668.54,183.5394,1485.0005999999998,793.26,338.11,0,0.0,180.19,173.44,52,Male,Central,60
ORD_013980,CUST_04095,2024-11-22,Electronics,5,19418.84,0.31,Credit Card,8,2,97094.2,30099.201999999997,66994.99799999999,30323.66,189.2,0,0.0,371.8,36110.34,52,Male,Central,60
ORD_015686,CUST_04095,2026-06-28,Sports,1,9263.1,0.27,Credit Card,6,4,9263.1,2501.0370000000003,6762.063,3930.95,469.82,0,0.0,98.04,2263.25,52,Male,Central,60
ORD_016490,CUST_04096,2024-02-28,Electronics,5,1326.11,0.13,Net Banking,2,3,6630.549999999999,861.9714999999999,5768.5785,3126.81,382.66,0,0.0,197.83,2061.28,43,Female,South,4
ORD_004200,CUST_04096,2024-03-02,Electronics,1,21901.72,0.08,Cash,2,3,21901.72,1752.1376,20149.5824,9540.83,469.7,0,0.0,275.58,9863.47,43,Female,South,4
ORD_019294,CUST_04096,2024-07-27,Electronics,5,19370.78,0.11,Debit Card,6,4,96853.9,10653.929,86199.97099999999,55158.08,152.98,0,0.0,64.12,30824.79,43,Female,South,4
ORD_006480,CUST_04096,2025-09-27,Beauty,3,13994.62,0.06,Cash,5,4,41983.86,2519.0316,39464.8284,26740.72,344.0,0,0.0,168.85,12211.26,43,Female,South,4
ORD_003290,CUST_04096,2026-03-19,Beauty,5,15883.69,0.24,Net Banking,8,4,79418.45,19060.428,60358.022,36516.91,79.6,0,0.0,169.11,23592.4,43,Female,South,4
ORD_004413,CUST_04097,2024-04-08,Grocery,2,5066.61,0.26,UPI,5,5,10133.22,2634.6372,7498.582799999999,3522.34,312.74,0,0.0,306.12,3357.38,29,Female,North,1
ORD_014807,CUST_04097,2024-11-14,Fashion,3,4308.93,0.16,Cash,8,4,12926.79,2068.2864,10858.5036,6721.22,181.32,0,0.0,117.28,3838.68,29,Female,North,1
ORD_013800,CUST_04097,2026-01-19,Grocery,4,5016.5,0.15,UPI,4,5,20066.0,3009.9,17056.1,7766.66,44.23,0,0.0,24.05,9221.16,29,Female,North,1
ORD_007850,CUST_04098,2024-01-12,Sports,2,11310.4,0.29,Net Banking,6,4,22620.8,6560.031999999999,16060.768,10888.71,387.48,0,0.0,104.25,4680.33,28,Female,West,47
ORD_015935,CUST_04098,2024-03-08,Home,4,11500.94,0.22,UPI,5,1,46003.76,10120.8272,35882.9328,16845.7,60.82,0,0.0,115.4,18861.01,28,Female,West,47
ORD_007343,CUST_04098,2024-10-11,Beauty,1,2608.83,0.13,Cash,6,3,2608.83,339.1479,2269.6821,1635.96,287.79,0,0.0,210.87,135.06,28,Female,West,47
ORD_003192,CUST_04098,2024-12-08,Beauty,4,20108.27,0.28,UPI,9,3,80433.08,22521.262400000003,57911.817599999995,39994.78,183.2,0,0.0,356.94,17376.9,28,Female,West,47
ORD_014200,CUST_04098,2025-11-18,Beauty,4,7615.5,0.02,Debit Card,1,5,30462.0,609.24,29852.76,19893.23,42.77,0,0.0,345.03,9571.73,28,Female,West,47
ORD_019069,CUST_04099,2025-01-19,Beauty,1,5897.29,0.16,Credit Card,6,4,5897.29,943.5664,4953.7236,3281.75,172.44,0,0.0,135.6,1363.93,54,Female,West,42
ORD_017168,CUST_04099,2026-02-08,Home,2,21727.16,0.18,UPI,6,5,43454.32,7821.777599999999,35632.5424,19734.46,251.44,0,0.0,51.01,15595.63,54,Female,West,42
ORD_011450,CUST_04099,2026-02-25,Electronics,2,10542.82,0.29,Cash,3,5,21085.64,6114.835599999999,14970.8044,10013.87,39.72,0,0.0,366.22,4550.99,54,Female,West,42
ORD_001215,CUST_04100,2024-02-26,Home,5,12604.26,0.34,Net Banking,8,2,63021.3,21427.242000000002,41594.058000000005,19951.73,217.56,0,0.0,174.78,21249.99,42,Male,Central,50
ORD_011200,CUST_04100,2025-01-01,Sports,5,9357.83,0.05,UPI,3,5,46789.15,2339.4575,44449.692500000005,30283.46,179.08,0,0.0,355.88,13631.27,42,Male,Central,50
ORD_019822,CUST_04100,2025-02-21,Grocery,2,8800.52,0.34,Credit Card,2,5,17601.04,5984.3536,11616.6864,5464.37,282.31,0,0.0,278.41,5591.6,42,Male,Central,50
ORD_000915,CUST_04100,2026-03-19,Electronics,1,21921.93,0.08,Cash,5,5,21921.93,1753.7544,20168.1756,14667.22,87.33,0,0.0,109.15,5304.48,42,Male,Central,50
ORD_001319,CUST_04101,2024-05-05,Sports,1,7511.78,0.1,Credit Card,1,2,7511.78,751.178,6760.602,5045.48,380.93,0,0.0,387.22,946.97,35,Male,West,16
ORD_008578,CUST_04101,2024-07-01,Fashion,2,13188.22,0.2,UPI,1,4,26376.44,5275.2880000000005,21101.152,13695.77,382.83,0,0.0,351.42,6671.13,35,Male,West,16
ORD_001909,CUST_04101,2025-05-17,Fashion,1,18405.05,0.33,Net Banking,6,2,18405.05,6073.6665,12331.3835,8624.58,273.14,1,1680.02,254.74,1498.9,35,Male,West,16
ORD_015011,CUST_04101,2025-11-24,Fashion,5,12032.09,0.17,Debit Card,9,2,60160.45,10227.2765,49933.1735,26778.56,277.62,0,0.0,283.63,22593.36,35,Male,West,16
ORD_018281,CUST_04101,2026-01-08,Grocery,2,9692.99,0.31,Cash,7,2,19385.98,6009.6538,13376.3262,6158.09,256.67,0,0.0,392.05,6569.52,35,Male,West,16
ORD_014613,CUST_04102,2024-01-20,Home,3,19799.46,0.08,UPI,9,5,59398.38,4751.8704,54646.5096,30189.43,389.8,0,0.0,196.81,23870.47,36,Male,Central,45
ORD_018098,CUST_04102,2024-02-17,Beauty,5,3655.38,0.1,Cash,2,3,18276.9,1827.6900000000003,16449.210000000003,9415.17,492.46,0,0.0,342.39,6199.19,36,Male,Central,45
ORD_006959,CUST_04102,2024-07-24,Fashion,4,185.59,0.16,Net Banking,9,3,742.36,118.7776,623.5824,466.03,270.38,1,114.58,65.8,-293.21,36,Male,Central,45
ORD_003847,CUST_04102,2025-05-19,Home,5,18024.61,0.03,Credit Card,7,2,90123.05,2703.6915,87419.3585,51855.76,278.9,0,0.0,135.82,35148.88,36,Male,Central,45
ORD_002453,CUST_04102,2026-06-19,Home,3,21275.52,0.22,Cash,3,5,63826.56,14041.8432,49784.716799999995,31318.52,424.17,0,0.0,122.54,17919.49,36,Male,Central,45
ORD_016530,CUST_04103,2024-02-20,Beauty,5,13151.83,0.08,Credit Card,6,1,65759.15,5260.732,60498.41799999999,43002.01,199.5,0,0.0,119.65,17177.26,40,Male,North,58
ORD_006498,CUST_04103,2024-08-20,Beauty,3,22016.72,0.3,Cash,3,4,66050.16,19815.048,46235.11200000001,31606.62,79.87,0,0.0,290.82,14257.8,40,Male,North,58
ORD_010292,CUST_04103,2026-03-06,Fashion,5,8066.09,0.35,Debit Card,2,2,40330.45,14115.657499999998,26214.7925,12081.36,485.17,0,0.0,124.7,13523.56,40,Male,North,58
ORD_019445,CUST_04104,2024-04-08,Fashion,3,23190.1,0.31,Net Banking,3,4,69570.29999999999,21566.792999999998,48003.50699999999,29554.43,379.58,1,9254.62,331.72,8483.16,55,Female,North,47
ORD_013498,CUST_04104,2025-08-27,Grocery,3,13542.54,0.15,Cash,2,3,40627.62,6094.143,34533.477,24938.57,155.67,1,3946.56,49.17,5443.51,55,Female,North,47
ORD_004430,CUST_04104,2026-05-02,Fashion,2,4629.09,0.29,Net Banking,1,5,9258.18,2684.8722,6573.3078000000005,3588.14,302.03,0,0.0,275.98,2407.16,55,Female,North,47
ORD_012783,CUST_04104,2026-05-25,Grocery,5,21678.26,0.24,Cash,4,5,108391.29999999999,26013.911999999997,82377.38799999999,39871.15,360.85,0,0.0,144.86,42000.53,55,Female,North,47
ORD_015807,CUST_04105,2025-04-03,Beauty,2,6172.77,0.3,Cash,4,5,12345.54,3703.6620000000003,8641.878,6318.71,417.1,0,0.0,345.24,1560.83,35,Female,North,2
ORD_004516,CUST_04105,2026-04-27,Beauty,3,24056.89,0.34,Debit Card,8,3,72170.67,24538.0278,47632.6422,34485.52,445.01,1,8025.03,172.78,4504.3,35,Female,North,2
ORD_017639,CUST_04106,2024-01-05,Electronics,1,3863.83,0.15,UPI,3,2,3863.83,579.5745,3284.2555,1657.11,49.09,0,0.0,104.8,1473.26,43,Female,North,52
ORD_005931,CUST_04106,2025-06-30,Electronics,2,5167.4,0.14,Credit Card,8,3,10334.8,1446.872,8887.928,4877.67,409.48,0,0.0,389.4,3211.38,43,Female,North,52
ORD_010845,CUST_04107,2024-02-12,Beauty,3,21809.61,0.21,Credit Card,3,3,65428.83,13740.0543,51688.7757,29146.74,42.09,0,0.0,47.83,22452.12,23,Female,South,36
ORD_012024,CUST_04107,2025-02-09,Sports,5,2408.77,0.13,Net Banking,1,4,12043.85,1565.7005000000001,10478.1495,6260.08,109.33,0,0.0,92.54,4016.2,23,Female,South,36
ORD_009762,CUST_04107,2025-02-18,Beauty,4,2822.32,0.15,Debit Card,7,5,11289.28,1693.392,9595.888,4331.81,499.98,0,0.0,46.33,4717.77,23,Female,South,36
ORD_013452,CUST_04107,2026-02-28,Electronics,5,10800.13,0.26,Debit Card,5,4,54000.649999999994,14040.169,39960.48099999999,22000.9,462.13,0,0.0,94.98,17402.47,23,Female,South,36
ORD_002680,CUST_04107,2026-03-11,Fashion,4,9887.1,0.2,Net Banking,5,1,39548.4,7909.68,31638.72,21567.9,222.14,0,0.0,332.75,9515.93,23,Female,South,36
ORD_009043,CUST_04107,2026-04-03,Sports,1,1646.58,0.24,Net Banking,3,5,1646.58,395.1792,1251.4008,624.66,332.14,1,209.58,340.39,-255.37,23,Female,South,36
ORD_010229,CUST_04108,2024-11-14,Sports,2,8734.21,0.27,UPI,9,4,17468.42,4716.4734,12751.9466,8716.61,74.37,0,0.0,216.88,3744.09,21,Male,South,1
ORD_012045,CUST_04108,2025-05-31,Home,2,7542.56,0.02,Credit Card,5,1,15085.12,301.7024,14783.4176,9352.14,232.15,0,0.0,156.62,5042.51,21,Male,South,1
ORD_009998,CUST_04109,2025-12-19,Grocery,4,111.05,0.31,Cash,8,5,444.2,137.702,306.498,186.52,393.72,0,0.0,57.78,-331.52,61,Male,North,39
ORD_017820,CUST_04110,2024-01-04,Electronics,1,19007.87,0.09,UPI,5,3,19007.87,1710.7082999999998,17297.1617,8182.25,467.91,0,0.0,368.26,8278.74,46,Male,West,23
ORD_018682,CUST_04110,2024-03-27,Home,2,16768.11,0.14,Cash,8,4,33536.22,4695.0708,28841.1492,17819.38,158.35,0,0.0,198.28,10665.14,46,Male,West,23
ORD_007855,CUST_04110,2024-09-27,Beauty,2,17351.24,0.21,Debit Card,6,1,34702.48,7287.5208,27414.959200000005,14587.48,237.39,0,0.0,206.2,12383.89,46,Male,West,23
ORD_016492,CUST_04110,2026-06-23,Sports,1,13093.18,0.03,Credit Card,7,1,13093.18,392.7954,12700.384600000001,7124.62,149.1,0,0.0,183.55,5243.11,46,Male,West,23
ORD_006564,CUST_04111,2024-06-21,Grocery,3,20460.29,0.13,Debit Card,7,4,61380.87,7979.513100000001,53401.3569,28785.77,326.46,0,0.0,225.21,24063.92,51,Male,Central,26
ORD_002890,CUST_04111,2024-07-25,Home,3,13754.21,0.16,Debit Card,3,1,41262.63,6602.020799999999,34660.6092,16677.52,316.91,1,6098.15,308.35,11259.68,51,Male,Central,26
ORD_010743,CUST_04111,2025-01-04,Sports,4,15010.92,0.29,Net Banking,7,2,60043.68,17412.6672,42631.0128,31269.57,260.06,1,8040.1,107.08,2954.2,51,Male,Central,26
ORD_011383,CUST_04111,2026-03-17,Fashion,5,9852.74,0.33,Debit Card,3,1,49263.7,16257.021,33006.679,23179.59,319.62,0,0.0,273.07,9234.4,51,Male,Central,26
ORD_013920,CUST_04112,2025-05-15,Beauty,2,4180.35,0.16,Credit Card,3,4,8360.7,1337.7120000000002,7022.988,4279.97,482.45,0,0.0,153.44,2107.13,34,Male,East,11
ORD_012859,CUST_04112,2025-12-27,Sports,5,24868.8,0.28,Net Banking,3,5,124344.0,34816.32,89527.68,45286.88,467.27,0,0.0,269.33,43504.2,34,Male,East,11
ORD_003897,CUST_04112,2026-01-29,Beauty,4,2161.54,0.15,Credit Card,1,4,8646.16,1296.924,7349.236,4513.23,124.89,0,0.0,80.13,2630.99,34,Male,East,11
ORD_003770,CUST_04113,2024-07-01,Electronics,2,19652.89,0.18,UPI,2,4,39305.78,7075.0404,32230.7396,14811.8,498.61,0,0.0,392.67,16527.66,60,Female,Central,58
ORD_009234,CUST_04113,2024-07-12,Sports,4,19799.19,0.11,UPI,9,3,79196.76,8711.6436,70485.1164,35661.4,239.49,0,0.0,69.53,34514.7,60,Female,Central,58
ORD_013408,CUST_04113,2026-02-21,Home,5,3142.38,0.27,Net Banking,9,5,15711.900000000001,4242.213000000001,11469.687000000002,7237.62,101.36,0,0.0,59.69,4071.02,60,Female,Central,58
ORD_009347,CUST_04113,2026-03-23,Electronics,1,3082.7,0.18,Credit Card,7,2,3082.7,554.886,2527.814,1687.59,76.43,0,0.0,58.78,705.01,60,Female,Central,58
ORD_006761,CUST_04114,2024-09-01,Sports,3,1293.01,0.28,Net Banking,6,5,3879.0299999999997,1086.1284,2792.9015999999997,1869.94,381.93,0,0.0,251.64,289.39,60,Other,East,42
ORD_000009,CUST_04114,2025-04-11,Sports,3,958.37,0.2,Net Banking,1,5,2875.11,575.022,2300.088,1252.4,38.06,0,0.0,206.73,802.9,60,Other,East,42
ORD_004877,CUST_04114,2025-08-05,Electronics,4,5578.62,0.22,Cash,5,5,22314.48,4909.1856,17405.2944,12094.73,85.12,0,0.0,301.18,4924.26,60,Other,East,42
ORD_017610,CUST_04114,2026-05-28,Beauty,1,4559.67,0.01,Debit Card,1,4,4559.67,45.5967,4514.0733,2264.61,262.15,0,0.0,155.9,1831.41,60,Other,East,42
ORD_013715,CUST_04115,2025-01-27,Fashion,5,20352.17,0.03,UPI,4,4,101760.84999999999,3052.8254999999995,98708.02449999998,46208.33,370.41,0,0.0,176.3,51952.98,33,Male,East,1
ORD_010560,CUST_04115,2025-04-04,Electronics,5,24418.61,0.18,Debit Card,7,4,122093.05,21976.749,100116.301,56526.05,58.91,0,0.0,258.58,43272.76,33,Male,East,1
ORD_004218,CUST_04115,2025-05-07,Home,4,21261.32,0.28,Net Banking,2,2,85045.28,23812.6784,61232.601599999995,42249.4,436.8,0,0.0,226.55,18319.85,33,Male,East,1
ORD_004936,CUST_04115,2025-08-04,Grocery,1,14005.15,0.16,Debit Card,2,4,14005.15,2240.824,11764.326,5317.96,93.06,0,0.0,231.71,6121.6,33,Male,East,1
ORD_010956,CUST_04115,2025-10-24,Electronics,4,4314.83,0.28,Credit Card,8,2,17259.32,4832.609600000001,12426.7104,9011.03,484.97,0,0.0,363.88,2566.83,33,Male,East,1
ORD_014961,CUST_04115,2026-05-23,Fashion,1,12527.48,0.15,Credit Card,4,3,12527.48,1879.1219999999998,10648.358,6363.08,70.75,0,0.0,221.85,3992.68,33,Male,East,1
ORD_014865,CUST_04116,2024-03-24,Beauty,3,23388.72,0.11,Debit Card,9,3,70166.16,7718.2776,62447.8824,41613.04,131.76,0,0.0,41.84,20661.24,19,Male,North,11
ORD_016456,CUST_04116,2024-05-09,Beauty,2,4311.04,0.05,Credit Card,3,4,8622.08,431.10400000000004,8190.976,3842.85,387.47,0,0.0,154.95,3805.71,19,Male,North,11
ORD_004932,CUST_04116,2025-07-23,Fashion,3,20237.81,0.32,Cash,4,1,60713.43000000001,19428.2976,41285.1324,18923.51,185.2,0,0.0,106.92,22069.5,19,Male,North,11
ORD_011746,CUST_04116,2026-03-03,Electronics,5,6117.66,0.03,Cash,3,4,30588.3,917.649,29670.650999999998,17467.77,42.54,0,0.0,357.11,11803.23,19,Male,North,11
ORD_006475,CUST_04117,2025-02-12,Sports,4,5162.25,0.33,Cash,7,5,20649.0,6814.17,13834.83,6255.69,79.44,0,0.0,65.77,7433.93,51,Female,East,24
ORD_007641,CUST_04117,2025-03-19,Fashion,1,10487.46,0.22,Credit Card,8,4,10487.46,2307.2412,8180.218799999999,4902.53,334.69,0,0.0,139.8,2803.2,51,Female,East,24
ORD_008693,CUST_04117,2025-07-20,Electronics,3,12169.69,0.04,Net Banking,1,3,36509.07,1460.3628,35048.7072,17757.64,164.54,0,0.0,188.73,16937.8,51,Female,East,24
ORD_011455,CUST_04117,2026-01-17,Grocery,3,3197.52,0.04,Debit Card,9,1,9592.56,383.7024,9208.8576,5347.09,100.57,0,0.0,108.73,3652.47,51,Female,East,24
ORD_011114,CUST_04118,2024-01-29,Home,4,23597.99,0.1,Cash,3,2,94391.96,9439.196000000002,84952.76400000001,49949.68,246.74,0,0.0,380.67,34375.67,25,Male,North,10
ORD_014380,CUST_04118,2024-04-24,Home,4,1892.37,0.18,UPI,6,2,7569.48,1362.5063999999998,6206.973599999999,4394.8,54.01,0,0.0,181.56,1576.6,25,Male,North,10
ORD_006119,CUST_04118,2024-07-05,Beauty,4,23731.3,0.01,UPI,6,3,94925.2,949.252,93975.948,66523.7,230.13,0,0.0,352.3,26869.82,25,Male,North,10
ORD_016855,CUST_04118,2024-11-25,Home,3,11895.75,0.18,Net Banking,2,5,35687.25,6423.705,29263.545,13805.51,120.4,0,0.0,354.4,14983.23,25,Male,North,10
ORD_009151,CUST_04118,2025-02-06,Fashion,4,3853.37,0.09,UPI,3,4,15413.48,1387.2132,14026.2668,8781.01,293.45,0,0.0,197.29,4754.52,25,Male,North,10
ORD_013228,CUST_04119,2024-09-08,Electronics,4,7373.25,0.11,Net Banking,6,1,29493.0,3244.23,26248.77,16538.24,356.87,0,0.0,341.2,9012.46,30,Female,South,14
ORD_003564,CUST_04119,2025-05-03,Home,4,209.8,0.03,UPI,9,3,839.2,25.176000000000002,814.024,386.81,497.85,0,0.0,252.84,-323.48,30,Female,South,14
ORD_018335,CUST_04119,2025-06-26,Electronics,1,23556.28,0.15,Net Banking,2,2,23556.28,3533.4419999999996,20022.838,12972.95,405.45,1,1589.05,304.98,4750.41,30,Female,South,14
ORD_010429,CUST_04119,2025-07-03,Fashion,2,21310.83,0.31,Cash,5,1,42621.66,13212.714600000001,29408.945400000004,19458.07,390.45,0,0.0,158.41,9402.02,30,Female,South,14
ORD_000601,CUST_04119,2025-11-08,Sports,3,13189.25,0.28,Net Banking,2,2,39567.75,11078.970000000001,28488.78,13770.56,104.78,0,0.0,375.1,14238.34,30,Female,South,14
ORD_010617,CUST_04119,2025-12-10,Sports,1,11330.54,0.18,UPI,5,3,11330.54,2039.4972,9291.042800000001,4299.72,321.65,0,0.0,51.24,4618.43,30,Female,South,14
ORD_007556,CUST_04120,2024-06-11,Sports,4,20687.35,0.29,Cash,9,2,82749.4,23997.325999999997,58752.07399999999,36860.56,78.55,0,0.0,230.17,21582.79,59,Female,West,14
ORD_002778,CUST_04120,2024-12-21,Home,5,6275.51,0.06,Cash,5,3,31377.550000000003,1882.653,29494.897000000004,14414.48,42.1,0,0.0,246.5,14791.82,59,Female,West,14
ORD_011447,CUST_04120,2025-02-06,Sports,3,13271.15,0.22,UPI,7,4,39813.45,8758.958999999999,31054.490999999998,20752.23,377.05,0,0.0,205.69,9719.52,59,Female,West,14
ORD_011035,CUST_04120,2025-06-19,Grocery,3,12947.88,0.25,UPI,6,3,38843.64,9710.91,29132.73,21030.43,356.82,0,0.0,243.93,7501.55,59,Female,West,14
ORD_008509,CUST_04120,2026-05-27,Electronics,5,20184.01,0.3,Debit Card,9,4,100920.04999999999,30276.014999999996,70644.03499999999,42185.87,254.39,0,0.0,364.8,27838.97,59,Female,West,14
ORD_008538,CUST_04121,2024-01-16,Home,3,17881.04,0.25,Net Banking,5,3,53643.12,13410.78,40232.340000000004,19613.09,362.08,0,0.0,100.46,20156.71,25,Female,East,7
ORD_012135,CUST_04121,2025-06-04,Home,4,1485.1,0.13,Cash,4,2,5940.4,772.252,5168.147999999999,3869.88,159.18,0,0.0,221.48,917.61,25,Female,East,7
ORD_013007,CUST_04121,2025-11-22,Electronics,1,20194.51,0.33,Net Banking,9,5,20194.51,6664.1883,13530.321699999999,6831.16,409.55,0,0.0,22.07,6267.54,25,Female,East,7
ORD_009013,CUST_04121,2025-12-01,Sports,4,1308.22,0.01,Net Banking,2,5,5232.88,52.3288,5180.5512,2475.27,369.4,0,0.0,43.97,2291.91,25,Female,East,7
ORD_017888,CUST_04121,2026-02-15,Fashion,2,6178.61,0.01,Net Banking,3,5,12357.22,123.5722,12233.647799999999,8049.47,202.29,0,0.0,101.46,3880.43,25,Female,East,7
ORD_008945,CUST_04121,2026-06-20,Sports,1,5844.44,0.12,Credit Card,1,5,5844.44,701.3327999999999,5143.1071999999995,2945.08,74.19,0,0.0,77.07,2046.77,25,Female,East,7
ORD_001613,CUST_04122,2024-02-22,Beauty,4,15081.66,0.28,Net Banking,9,2,60326.64,16891.4592,43435.1808,28172.45,494.49,0,0.0,206.22,14562.02,47,Male,West,23
ORD_016192,CUST_04122,2024-05-20,Home,2,7182.98,0.34,UPI,9,3,14365.96,4884.4264,9481.533599999999,6331.37,418.83,0,0.0,354.83,2376.5,47,Male,West,23
ORD_010963,CUST_04122,2025-09-21,Sports,4,19589.47,0.34,UPI,4,2,78357.88,26641.679200000002,51716.200800000006,24558.17,492.83,0,0.0,298.6,26366.6,47,Male,West,23
ORD_007841,CUST_04122,2026-03-12,Fashion,2,18158.92,0.27,Net Banking,7,5,36317.84,9805.8168,26512.023199999996,12808.69,102.99,0,0.0,82.59,13517.75,47,Male,West,23
ORD_017164,CUST_04123,2024-07-08,Beauty,2,14019.56,0.05,Credit Card,4,5,28039.12,1401.9560000000001,26637.163999999997,14783.07,219.14,0,0.0,35.27,11599.68,49,Female,North,43
ORD_002170,CUST_04123,2024-08-12,Grocery,3,818.0,0.16,Cash,4,3,2454.0,392.64,2061.36,1446.67,282.93,0,0.0,34.17,297.59,49,Female,North,43
ORD_001919,CUST_04123,2025-03-14,Beauty,4,23846.94,0.13,UPI,1,2,95387.76,12400.4088,82987.35119999999,52966.88,335.98,0,0.0,44.95,29639.54,49,Female,North,43
ORD_014303,CUST_04123,2025-03-31,Electronics,5,20180.28,0.01,UPI,2,2,100901.4,1009.014,99892.386,67709.52,337.31,0,0.0,77.82,31767.74,49,Female,North,43
ORD_014922,CUST_04123,2025-04-28,Electronics,5,2328.91,0.06,Cash,8,3,11644.55,698.6729999999999,10945.876999999999,7150.38,364.4,0,0.0,233.05,3198.05,49,Female,North,43
ORD_009824,CUST_04123,2026-03-19,Sports,5,6978.27,0.33,UPI,4,3,34891.350000000006,11514.145500000002,23377.204500000003,13495.22,482.49,0,0.0,353.29,9046.2,49,Female,North,43
ORD_013263,CUST_04124,2025-08-20,Grocery,1,3442.02,0.13,UPI,2,3,3442.02,447.4626,2994.5574,1533.52,102.79,0,0.0,276.54,1081.71,53,Male,East,22
ORD_000930,CUST_04125,2024-04-20,Electronics,4,22236.85,0.12,Debit Card,9,5,88947.4,10673.687999999998,78273.712,49809.63,212.34,0,0.0,282.01,27969.73,64,Female,Central,60
ORD_019699,CUST_04125,2025-01-16,Grocery,3,19718.36,0.13,Credit Card,6,1,59155.08,7690.160400000001,51464.9196,25082.52,362.97,1,5902.65,302.69,19814.09,64,Female,Central,60
ORD_010541,CUST_04125,2025-03-19,Fashion,4,13641.57,0.03,Net Banking,7,5,54566.28,1636.9884,52929.2916,35052.77,464.59,0,0.0,280.48,17131.45,64,Female,Central,60
ORD_001624,CUST_04125,2026-06-01,Electronics,3,5879.5,0.2,Credit Card,4,1,17638.5,3527.7000000000003,14110.8,6428.96,410.1,0,0.0,344.0,6927.74,64,Female,Central,60
ORD_018066,CUST_04126,2024-04-12,Grocery,5,11139.85,0.3,Credit Card,4,1,55699.25,16709.774999999998,38989.475000000006,21312.33,240.5,0,0.0,106.13,17330.52,47,Male,South,36
ORD_004666,CUST_04126,2025-01-24,Beauty,5,1863.83,0.15,Cash,1,3,9319.15,1397.8725,7921.2775,4936.33,496.99,0,0.0,132.9,2355.06,47,Male,South,36
ORD_017119,CUST_04126,2025-06-16,Home,5,9663.41,0.23,Cash,9,4,48317.05,11112.9215,37204.128500000006,24061.03,443.19,0,0.0,398.5,12301.41,47,Male,South,36
ORD_019628,CUST_04126,2025-07-09,Beauty,1,849.2,0.24,Net Banking,8,3,849.2,203.808,645.392,401.92,380.1,0,0.0,172.61,-309.24,47,Male,South,36
ORD_010482,CUST_04126,2025-07-14,Beauty,1,5247.04,0.33,Cash,6,1,5247.04,1731.5232,3515.5168,2552.72,236.93,0,0.0,195.19,530.68,47,Male,South,36
ORD_008592,CUST_04126,2025-09-18,Grocery,1,20614.32,0.14,Cash,5,4,20614.32,2886.0048,17728.3152,10878.77,270.86,0,0.0,231.73,6346.96,47,Male,South,36
ORD_016350,CUST_04126,2026-05-27,Fashion,3,10117.06,0.32,Credit Card,2,1,30351.18,9712.3776,20638.8024,12427.7,481.57,0,0.0,336.98,7392.55,47,Male,South,36
ORD_011651,CUST_04127,2025-03-31,Electronics,3,22218.0,0.06,Credit Card,9,2,66654.0,3999.24,62654.76,46800.87,151.38,0,0.0,240.82,15461.69,18,Male,South,27
ORD_016853,CUST_04127,2025-07-17,Grocery,4,977.42,0.13,UPI,9,2,3909.68,508.2584,3401.4215999999997,2409.12,321.56,0,0.0,204.27,466.47,18,Male,South,27
ORD_011492,CUST_04128,2025-03-18,Home,4,5976.81,0.11,Net Banking,7,5,23907.24,2629.7964,21277.443600000002,9656.91,231.92,0,0.0,368.17,11020.44,60,Female,East,56
ORD_012605,CUST_04128,2025-06-06,Grocery,5,16963.3,0.17,Net Banking,6,2,84816.5,14418.805,70397.695,31923.26,59.46,0,0.0,272.8,38142.18,60,Female,East,56
ORD_001052,CUST_04128,2026-06-20,Beauty,5,11443.22,0.0,Net Banking,6,4,57216.1,0.0,57216.1,33125.02,429.26,0,0.0,390.86,23270.96,60,Female,East,56
ORD_003391,CUST_04129,2024-08-14,Grocery,2,4185.42,0.28,Cash,1,3,8370.84,2343.8352000000004,6027.0048,3631.56,252.21,0,0.0,191.15,1952.08,56,Female,South,2
