customer_id,total_orders,total_revenue,total_profit,total_quantity,total_discount,total_shipping_cost,total_marketing_cost,total_return_cost,total_returns,avg_order_value,avg_profit_per_order,avg_satisfaction,avg_delivery_days,customer_age,customer_gender,region,customer_tenure_months,recency_days,profit_margin,return_rate,profitability_status,R_score,F_score,M_score,RFM_score,customer_segment,annual_purchase_frequency,expected_lifespan_years,predicted_clv,predicted_future_profit,future_value_segment,decision,business_decision
CUST_03984,3,90565.2794,36095.11,10,15275.280599999998,952.0,455.83000000000004,0.0,0,30188.426466666668,12031.703333333333,3.3333333333333335,4.0,64,Female,North,34,245,39.85535101214517,0.0,Profitable,2,2,2,6,At Risk Customer,1.0588235294117647,2.8333333333333335,36095.11,6681.309947873363,Low Future Value,Monitor,Retention Campaign
CUST_03985,6,150587.3725,65842.42,21,27565.4875,1790.69,864.04,0.0,0,25097.895416666666,10973.736666666666,3.8333333333333335,7.333333333333333,26,Female,East,12,42,43.72373254603403,0.0,Profitable,5,4,4,13,VIP Customer,6.0,1.0,65842.42,6682.121533070637,Low Future Value,Monitor,Retain & Upsell
CUST_03986,9,178378.60369999998,57565.61,17,29614.2063,2552.19,2074.91,6028.78,1,19819.84485555555,6396.178888888889,3.111111111111111,5.111111111111111,49,Female,North,60,215,32.27158908408924,11.11111111111111,Profitable,2,5,4,11,Loyal Customer,1.8,5.0,57565.61,8485.77077883545,Medium Future Value,Monitor,Retention Campaign
CUST_03987,1,1904.34,398.89,2,634.78,355.28,96.51,0.0,0,1904.34,398.89,2.0,9.0,28,Male,North,60,586,20.946364619763276,0.0,Profitable,1,1,1,3,At Risk Customer,0.2,5.0,398.89,4932.846804198721,Low Future Value,Monitor,Retention Campaign
CUST_03988,1,44074.566,10476.96,2,4897.174,476.79,233.83,0.0,0,44074.566,10476.96,1.0,3.0,25,Male,North,52,391,23.77098846532034,0.0,Profitable,1,1,1,3,At Risk Customer,0.23076923076923078,4.333333333333333,10476.96,6467.308967657186,Low Future Value,Monitor,Retention Campaign
CUST_03989,3,91186.9815,28137.370000000003,8,6253.0085,718.78,710.01,0.0,0,30395.660499999998,9379.123333333335,2.6666666666666665,3.3333333333333335,50,Male,South,52,594,30.856784090391244,0.0,Profitable,1,2,2,5,At Risk Customer,0.6923076923076924,4.333333333333333,28137.370000000003,8382.240951114405,Low Future Value,Monitor,Retention Campaign
CUST_03990,2,124002.25970000001,59803.46000000001,7,5075.6503,787.1,535.5699999999999,0.0,0,62001.129850000005,29901.730000000003,2.5,1.5,40,Female,South,45,2,48.227717901821435,0.0,Profitable,5,1,3,9,Potential Customer,0.5333333333333333,3.75,59803.46000000001,,,Monitor,Monitor
CUST_03991,1,7767.7,2751.54,2,0.0,348.96,88.7,0.0,0,7767.7,2751.54,1.0,8.0,42,Male,East,47,343,35.42284073792757,0.0,Profitable,2,1,1,4,At Risk Customer,0.25531914893617025,3.9166666666666665,2751.5400000000004,11314.932573708928,High Future Value,Monitor,Retention Campaign
CUST_03992,7,231918.531,95843.87999999999,19,30688.449,2137.64,1217.56,475.34,1,33131.218714285715,13691.982857142855,3.4285714285714284,4.714285714285714,25,Female,North,27,192,41.3265294440831,14.285714285714285,Profitable,3,5,5,13,VIP Customer,3.111111111111111,2.25,95843.87999999999,4567.619644148097,Low Future Value,Monitor,Retention Campaign
CUST_03993,3,143703.2835,36391.96,11,12462.316499999999,594.29,436.37,6565.94,1,47901.0945,12130.653333333334,2.0,5.0,62,Male,East,58,398,25.32437611281165,33.33333333333333,Profitable,1,2,4,7,At Risk Customer,0.6206896551724138,4.833333333333333,36391.96,7412.027861404317,Low Future Value,Monitor,Retention Campaign
CUST_03994,3,89843.018,29555.22,8,25322.122,653.27,729.77,4439.62,1,29947.672666666665,9851.74,2.6666666666666665,6.333333333333333,39,Male,South,12,244,32.89651289318888,33.33333333333333,Profitable,2,2,2,6,At Risk Customer,3.0,1.0,29555.220000000005,8156.93458027558,Low Future Value,Monitor,Retention Campaign
CUST_03995,6,153699.28830000001,51912.189999999995,16,61735.581699999995,1408.8899999999999,1556.94,7901.5,1,25616.54805,8652.031666666666,3.8333333333333335,5.166666666666667,21,Male,North,13,224,33.775166153453156,16.666666666666664,Profitable,2,4,4,10,At Risk Customer,5.538461538461539,1.0833333333333333,51912.189999999995,5778.476027993502,Low Future Value,Monitor,Retention Campaign
CUST_03996,7,155252.28029999998,64725.55,18,56744.369699999996,2082.75,1800.28,0.0,0,22178.897185714282,9246.507142857143,3.2857142857142856,3.5714285714285716,57,Male,Central,8,13,41.69056317557998,0.0,Profitable,5,5,4,14,VIP Customer,10.5,1.0,97088.32500000001,20704.46411273163,High Future Value,Monitor,Retain & Upsell
CUST_03997,8,263672.6393,94911.06999999999,23,48801.680700000004,2310.62,2151.79,11674.869999999999,2,32959.0799125,11863.883749999999,3.25,5.5,20,Male,South,16,53,35.99579776345797,25.0,Profitable,4,5,5,14,VIP Customer,6.0,1.3333333333333333,94911.06999999999,15613.656536526802,High Future Value,Monitor,Retain & Upsell
CUST_03998,6,217826.82050000003,56586.47,19,37761.7595,1464.75,1173.05,13584.61,3,36304.47008333334,9431.078333333333,3.1666666666666665,6.333333333333333,46,Male,South,29,7,25.977733077180915,50.0,Profitable,5,4,5,14,VIP Customer,2.4827586206896552,2.4166666666666665,56586.47000000001,22869.597432263523,High Future Value,Monitor,Retain & Upsell
CUST_03999,3,149062.1134,52240.270000000004,11,38755.136600000005,476.0,385.47,2806.09,1,49687.371133333334,17413.423333333336,3.0,4.333333333333333,58,Female,South,35,108,35.04597433139573,33.33333333333333,Profitable,4,2,4,10,Low Value Customer,1.0285714285714287,2.9166666666666665,52240.270000000004,13681.193320617378,High Future Value,Monitor,Monitor
CUST_04000,7,143720.6335,52653.5,16,35403.5065,2051.54,1534.85,3657.1,2,20531.51907142857,7521.928571428572,3.4285714285714284,5.0,46,Female,North,60,174,36.63600606102255,28.57142857142857,Profitable,3,5,4,12,Loyal Customer,1.4,5.0,52653.5,5940.227266028049,Low Future Value,Monitor,Retention Campaign
CUST_04001,2,39431.844,9528.210000000001,4,2960.1460000000006,377.99,647.23,0.0,0,19715.922,4764.1050000000005,5.0,3.0,51,Male,West,29,124,24.16374440921404,0.0,Profitable,3,1,1,5,At Risk Customer,0.8275862068965518,2.4166666666666665,9528.210000000003,8833.039572913422,Medium Future Value,Monitor,Retention Campaign
CUST_04002,4,154508.3572,44376.91,17,13180.0828,1260.13,806.81,3850.74,1,38627.0893,11094.2275,1.75,5.25,51,Male,Central,31,119,28.721365500351077,25.0,Profitable,3,3,4,10,Low Value Customer,1.5483870967741935,2.5833333333333335,44376.91000000001,8329.522168651652,Low Future Value,Monitor,Monitor
CUST_04003,5,117526.4434,39436.62,12,37304.9066,2116.64,1007.4,1940.13,1,23505.28868,7887.3240000000005,3.6,6.4,45,Male,Central,13,11,33.55552917208418,20.0,Profitable,5,4,3,12,Loyal Customer,4.615384615384616,1.0833333333333333,39436.619999999995,7204.000746382117,Low Future Value,Monitor,Retain & Upsell
CUST_04004,5,57364.5461,17442.53,13,12404.3239,1760.6100000000001,890.22,2330.4,1,11472.90922,3488.506,4.0,5.6,30,Male,East,12,59,30.40646389774188,20.0,Profitable,4,4,2,10,Potential Customer,5.0,1.0,17442.53,7674.0999368683715,Low Future Value,Monitor,Retain & Upsell
CUST_04005,4,80670.18299999999,32296.28,9,17427.347000000005,1175.27,641.94,0.0,0,20167.545749999997,8074.07,3.25,5.5,32,Male,North,51,193,40.03496558325646,0.0,Profitable,3,3,2,8,At Risk Customer,0.9411764705882353,4.25,32296.28,7754.501274358747,Low Future Value,Monitor,Retention Campaign
CUST_04006,3,139656.2211,50854.72,8,8174.2489000000005,814.36,230.70000000000002,0.0,0,46552.0737,16951.573333333334,3.0,6.666666666666667,40,Female,South,2,441,36.41421742579286,0.0,Profitable,1,2,4,7,At Risk Customer,18.0,1.0,305128.32000000007,5836.909312239602,Low Future Value,Monitor,Retention Campaign
CUST_04007,1,13678.7215,4069.44,1,1690.6285,186.35,328.74,0.0,0,13678.7215,4069.44,4.0,6.0,61,Male,West,33,485,29.750148798628583,0.0,Profitable,1,1,1,3,At Risk Customer,0.36363636363636365,2.75,4069.4399999999996,6412.03048216028,Low Future Value,Monitor,Retention Campaign
CUST_04008,6,145784.6954,50719.86,20,42977.5946,1526.45,1117.99,0.0,0,24297.449233333333,8453.31,3.3333333333333335,4.333333333333333,43,Male,North,8,58,34.7909359489597,0.0,Profitable,4,4,4,12,Loyal Customer,9.0,1.0,76079.79000000001,18456.53711594115,High Future Value,Monitor,Retain & Upsell
CUST_04009,1,12157.3361,4088.61,1,1202.3738999999998,415.74,336.16,0.0,0,12157.3361,4088.61,4.0,5.0,21,Male,North,41,670,33.63080502479486,0.0,Profitable,1,1,1,3,At Risk Customer,0.29268292682926833,3.4166666666666665,4088.61,5804.726603475579,Low Future Value,Monitor,Retention Campaign
CUST_04010,4,118306.9274,35774.56,9,45595.352600000006,1112.56,770.8199999999999,0.0,0,29576.73185,8943.64,1.75,5.5,43,Male,West,57,208,30.23877027846807,0.0,Profitable,2,3,3,8,At Risk Customer,0.8421052631578947,4.75,35774.56,7696.405698120367,Low Future Value,Monitor,Retention Campaign
CUST_04011,7,169908.6618,54667.09,19,32716.5782,1461.71,1640.78,6272.9400000000005,2,24272.66597142857,7809.584285714285,3.4285714285714284,6.142857142857143,57,Female,South,59,7,32.174398539109674,28.57142857142857,Profitable,5,5,4,14,VIP Customer,1.423728813559322,4.916666666666667,54667.09,7483.257030912649,Low Future Value,Monitor,Retain & Upsell
CUST_04012,1,40009.8204,17175.91,4,404.1396,403.89,79.79,0.0,0,40009.8204,17175.91,1.0,1.0,26,Male,North,40,780,42.92923544340629,0.0,Profitable,1,1,1,3,At Risk Customer,0.3,3.3333333333333335,17175.91,7389.047589851085,Low Future Value,Monitor,Retention Campaign
CUST_04013,6,195681.2398,80528.43999999999,18,38441.7802,1633.21,1712.71,294.14,1,32613.539966666667,13421.406666666664,3.1666666666666665,5.666666666666667,22,Male,Central,53,59,41.15286681661753,16.666666666666664,Profitable,4,4,5,13,VIP Customer,1.3584905660377358,4.416666666666667,80528.43999999997,7423.333376186384,Low Future Value,Monitor,Retain & Upsell
CUST_04014,1,37110.5966,12143.22,2,11084.9834,459.11,103.61,0.0,0,37110.5966,12143.22,3.0,9.0,49,Female,Central,49,271,32.721705153077494,0.0,Profitable,2,1,1,4,At Risk Customer,0.2448979591836735,4.083333333333333,12143.220000000001,10474.214560479335,Medium Future Value,Monitor,Retention Campaign
CUST_04015,14,281296.88060000003,101649.64,34,101800.0694,3652.5099999999998,2676.88,502.09,1,20092.634328571432,7260.688571428572,2.5,4.5,37,Male,West,41,129,36.13607082424219,7.142857142857142,Profitable,3,5,5,13,VIP Customer,4.097560975609756,3.4166666666666665,101649.64,11255.988229373506,High Future Value,Monitor,Retention Campaign
CUST_04016,3,15691.5668,4963.73,6,3611.5632000000005,983.1600000000001,594.0999999999999,0.0,0,5230.522266666667,1654.5766666666666,3.6666666666666665,3.3333333333333335,28,Female,South,32,296,31.633106261893484,0.0,Profitable,2,2,1,5,At Risk Customer,1.125,2.6666666666666665,4963.73,6978.570233817944,Low Future Value,Monitor,Retention Campaign
CUST_04017,1,28095.061200000004,7751.26,2,12622.4188,319.73,60.33,0.0,0,28095.061200000004,7751.26,5.0,6.0,32,Female,West,38,843,27.58940421884541,0.0,Profitable,1,1,1,3,At Risk Customer,0.31578947368421056,3.1666666666666665,7751.26,6077.40531990641,Low Future Value,Monitor,Retention Campaign
CUST_04018,5,68041.15699999999,24045.59,16,14171.363000000001,1668.88,988.06,0.0,0,13608.231399999999,4809.118,2.2,6.4,49,Male,North,28,296,35.33977236748047,0.0,Profitable,2,4,2,8,At Risk Customer,2.142857142857143,2.3333333333333335,24045.59,7446.27095699274,Low Future Value,Monitor,Retention Campaign
CUST_04019,5,249535.64419999998,90748.02,20,31449.6158,1436.29,1031.44,0.0,0,49907.12884,18149.604,2.0,5.6,45,Female,Central,15,284,36.36675645715226,0.0,Profitable,2,4,5,11,Loyal Customer,4.0,1.25,90748.01999999999,7245.9610269444165,Low Future Value,Monitor,Retention Campaign
CUST_04020,4,108224.601,35866.509999999995,8,16431.119000000002,1010.0500000000001,974.3299999999999,1003.21,1,27056.15025,8966.627499999999,1.75,4.0,39,Male,East,23,291,33.14081056302531,25.0,Profitable,2,3,3,8,At Risk Customer,2.0869565217391304,1.9166666666666667,35866.509999999995,7732.559415685163,Low Future Value,Monitor,Retention Campaign
CUST_04021,3,43241.3496,13657.0,9,14994.2304,615.64,366.23,5364.75,1,14413.7832,4552.333333333333,4.333333333333333,5.666666666666667,58,Female,West,24,217,31.583195543924464,33.33333333333333,Profitable,2,2,1,5,At Risk Customer,1.5,2.0,13657.0,9649.828304453866,Medium Future Value,Monitor,Retention Campaign
CUST_04022,6,179915.6525,63297.48,22,33885.1775,1405.2,1031.82,0.0,0,29985.94208333333,10549.58,2.5,5.0,34,Male,East,13,27,35.181752738272735,0.0,Profitable,5,4,4,13,VIP Customer,5.538461538461539,1.0833333333333333,63297.48000000001,8558.42688770088,Medium Future Value,Monitor,Retain & Upsell
CUST_04023,3,28046.062700000002,6376.69,7,6594.2672999999995,1085.9,512.87,0.0,0,9348.687566666667,2125.563333333333,3.6666666666666665,8.0,43,Male,East,21,281,22.736489140060286,0.0,Profitable,2,2,1,5,At Risk Customer,1.7142857142857142,1.75,6376.69,6499.057362325071,Low Future Value,Monitor,Retention Campaign
CUST_04024,4,53519.600699999995,23448.940000000002,8,21328.2693,1218.77,663.63,383.8,1,13379.900174999999,5862.235000000001,4.25,5.0,61,Female,Central,54,19,43.81374242950958,25.0,Profitable,5,3,1,9,Potential Customer,0.8888888888888888,4.5,23448.940000000006,7514.952889327449,Low Future Value,Monitor,Retain & Upsell
CUST_04025,4,71230.3843,28021.57,11,5412.7857,649.41,367.18,0.0,0,17807.596075,7005.3925,3.0,4.25,24,Female,West,12,108,39.33934973870413,0.0,Profitable,4,3,2,9,Low Value Customer,4.0,1.0,28021.569999999996,7710.621941660373,Low Future Value,Monitor,Monitor
CUST_04026,5,175674.5142,66265.16,20,44972.98580000001,1340.95,1164.27,2614.04,1,35134.90284,13253.032000000001,2.2,4.0,59,Other,East,13,58,37.72041738766909,20.0,Profitable,4,4,4,12,Loyal Customer,4.615384615384616,1.0833333333333333,66265.16000000002,8476.823715633695,Medium Future Value,Monitor,Retain & Upsell
CUST_04027,6,193600.75199999998,88124.95,17,20182.897999999997,1877.1299999999999,1140.79,0.0,0,32266.791999999998,14687.491666666667,4.166666666666667,5.166666666666667,43,Female,North,39,1,45.51890893481654,0.0,Profitable,5,4,5,14,VIP Customer,1.8461538461538463,3.25,88124.95,7986.803922848382,Low Future Value,Monitor,Retain & Upsell
CUST_04028,6,244573.8986,95124.26999999999,19,62731.761399999996,1968.3899999999999,1709.79,1330.72,1,40762.31643333333,15854.044999999998,3.0,6.0,42,Male,South,23,35,38.89387647026697,16.666666666666664,Profitable,5,4,5,14,VIP Customer,3.1304347826086953,1.9166666666666667,95124.26999999999,11851.929218335017,High Future Value,Monitor,Retain & Upsell
CUST_04029,4,84943.5942,25437.55,11,37005.3358,1226.52,801.79,2850.22,2,21235.89855,6359.3875,4.25,3.0,27,Male,South,50,155,29.946401773519487,50.0,Profitable,3,3,2,8,At Risk Customer,0.96,4.166666666666667,25437.55,8849.734150103302,Medium Future Value,Monitor,Retention Campaign
CUST_04030,2,35293.2216,12088.25,4,8297.858400000001,473.88,454.38,0.0,0,17646.6108,6044.125,3.5,5.5,62,Male,Central,46,19,34.250911228800945,0.0,Profitable,5,1,1,7,Low Value Customer,0.5217391304347826,3.8333333333333335,12088.25,,,Monitor,Monitor
CUST_04031,7,205867.0339,69348.7,23,34513.1461,2171.51,1916.1799999999998,5765.01,2,29409.576271428574,9906.957142857142,2.857142857142857,3.142857142857143,36,Male,West,43,172,33.68616076417857,28.57142857142857,Profitable,3,5,5,13,VIP Customer,1.9534883720930232,3.5833333333333335,69348.7,6273.1682057970165,Low Future Value,Monitor,Retention Campaign
CUST_04032,3,83186.7504,32935.15,6,17669.1696,859.5699999999999,684.35,0.0,0,27728.916800000003,10978.383333333333,1.3333333333333333,5.0,28,Male,West,28,61,39.59182182454863,0.0,Profitable,4,2,2,8,Low Value Customer,1.2857142857142856,2.3333333333333335,32935.15,9434.80974527195,Medium Future Value,Monitor,Monitor
CUST_04033,2,35219.97,9161.58,10,6512.78,384.82,557.34,0.0,0,17609.985,4580.79,4.5,2.0,30,Female,South,14,424,26.012458272962753,0.0,Profitable,1,1,1,3,At Risk Customer,1.7142857142857142,1.1666666666666667,9161.58,8796.605862887074,Medium Future Value,Monitor,Retention Campaign
CUST_04034,4,60456.5952,28219.78,15,3858.2848,1298.6200000000001,906.25,0.0,0,15114.1488,7054.945,3.5,3.25,25,Male,North,17,54,46.67775270281843,0.0,Profitable,4,3,2,9,Potential Customer,2.8235294117647056,1.4166666666666667,28219.78,8058.50242712604,Low Future Value,Monitor,Retain & Upsell
CUST_04035,2,71171.245,29523.13,8,3710.365,793.45,428.96,0.0,0,35585.6225,14761.565,2.0,1.5,57,Male,South,24,166,41.48182317170369,0.0,Profitable,3,1,2,6,At Risk Customer,1.0,2.0,29523.129999999997,22778.282672635563,High Future Value,Monitor,Retention Campaign
CUST_04036,3,108090.71920000002,41151.11,8,11159.970800000001,1242.72,855.96,0.0,0,36030.23973333334,13717.036666666667,3.0,5.333333333333333,21,Male,South,53,28,38.070900355337805,0.0,Profitable,5,2,3,10,Potential Customer,0.6792452830188679,4.416666666666667,41151.11,16526.833325075633,High Future Value,Monitor,Retain & Upsell
CUST_04037,7,111197.144,43021.979999999996,17,30468.976000000002,1896.74,1324.96,0.0,0,15885.306285714285,6145.9971428571425,4.142857142857143,4.285714285714286,64,Female,West,58,53,38.68982462355328,0.0,Profitable,4,5,3,12,Loyal Customer,1.4482758620689655,4.833333333333333,43021.97999999999,10244.832789497897,Medium Future Value,Monitor,Retain & Upsell
CUST_04038,5,200145.7004,77322.64,16,49127.0596,1774.86,904.38,0.0,0,40029.14008,15464.528,3.2,4.2,48,Female,East,34,15,38.633175654269515,0.0,Profitable,5,4,5,14,VIP Customer,1.7647058823529411,2.8333333333333335,77322.63999999998,11232.321976119849,High Future Value,Monitor,Retain & Upsell
CUST_04039,5,123190.2143,33283.1,10,30010.9057,1250.75,1168.84,1070.48,1,24638.04286,6656.62,2.8,5.0,45,Female,North,51,65,27.017649241965803,20.0,Profitable,4,4,3,11,Loyal Customer,1.1764705882352942,4.25,33283.100000000006,7997.981180717108,Low Future Value,Monitor,Growth Opportunity
CUST_04040,4,160393.7743,44828.89,12,40055.9957,1222.13,1016.27,5014.88,1,40098.443575,11207.2225,2.0,3.5,28,Male,West,48,292,27.949270597094493,25.0,Profitable,2,3,4,9,At Risk Customer,1.0,4.0,44828.89,8127.177446405464,Low Future Value,Monitor,Retention Campaign
CUST_04041,3,107497.158,52251.23,8,7773.432000000001,627.48,450.48,0.0,0,35832.386,17417.076666666668,3.6666666666666665,2.6666666666666665,60,Female,South,22,25,48.60708038439491,0.0,Profitable,5,2,3,10,Potential Customer,1.6363636363636365,1.8333333333333333,52251.23,22343.23123699274,High Future Value,Monitor,Retain & Upsell
CUST_04042,2,55561.841400000005,24443.449999999997,7,22343.418599999997,657.93,609.94,0.0,0,27780.920700000002,12221.724999999999,2.5,5.0,18,Male,East,10,84,43.993232376924055,0.0,Profitable,4,1,1,6,Low Value Customer,2.4,1.0,29332.139999999992,7715.9504592856065,Low Future Value,Monitor,Monitor
CUST_04043,4,38007.1019,13750.27,11,7333.5781,1102.13,1270.38,0.0,0,9501.775475,3437.5675,2.5,7.25,64,Female,North,54,562,36.178159640211874,0.0,Profitable,1,3,1,5,At Risk Customer,0.8888888888888888,4.5,13750.27,11056.723788529533,High Future Value,Monitor,Retention Campaign
CUST_04044,2,22531.0529,10458.16,4,657.6771,403.77,601.85,0.0,0,11265.52645,5229.08,1.5,3.5,55,Female,Central,8,545,46.41665015131184,0.0,Profitable,1,1,1,3,At Risk Customer,3.0,1.0,15687.240000000003,7124.977413922511,Low Future Value,Monitor,Retention Campaign
CUST_04045,8,466399.9435,166387.15,31,106661.8365,1624.82,1560.67,2510.33,2,58299.9929375,20798.39375,3.5,4.875,41,Male,North,21,194,35.67477919302106,25.0,Profitable,3,5,5,13,VIP Customer,4.571428571428571,1.75,166387.14999999997,13471.378477784998,High Future Value,Monitor,Retention Campaign
CUST_04046,2,57793.2424,24910.23,7,12526.997599999999,670.75,701.9200000000001,2737.11,1,28896.6212,12455.115,1.0,5.5,64,Female,North,37,163,43.102322980238256,50.0,Profitable,3,1,2,6,At Risk Customer,0.6486486486486486,3.0833333333333335,24910.23,8731.673900521067,Medium Future Value,Monitor,Retention Campaign
CUST_04047,4,156800.4448,65940.63,12,52944.69519999999,1376.91,1160.07,0.0,0,39200.1112,16485.1575,2.5,4.0,48,Female,South,7,217,42.05385391865929,0.0,Profitable,2,3,4,9,At Risk Customer,6.857142857142857,1.0,113041.08,7787.420383989075,Low Future Value,Monitor,Retention Campaign
CUST_04048,4,124181.1149,47551.64,16,25926.215099999998,1016.94,1130.17,3524.13,1,31045.278725,11887.91,3.75,4.75,58,Male,South,26,271,38.29216708055179,25.0,Profitable,2,3,3,8,At Risk Customer,1.8461538461538463,2.1666666666666665,47551.64,7343.086974961305,Low Future Value,Monitor,Retention Campaign
CUST_04049,3,121386.991,47482.399999999994,11,12936.409,564.88,640.54,0.0,0,40462.33033333333,15827.466666666665,2.6666666666666665,1.6666666666666667,63,Female,Central,13,29,39.116547505490104,0.0,Profitable,5,2,3,10,Potential Customer,2.7692307692307696,1.0833333333333333,47482.399999999994,6258.470227748113,Low Future Value,Monitor,Retain & Upsell
CUST_04050,6,130067.91140000001,50682.52,9,19073.1486,988.01,1356.63,3340.42,2,21677.985233333337,8447.086666666666,3.3333333333333335,5.166666666666667,43,Male,Central,16,241,38.96619808411869,33.33333333333333,Profitable,2,4,3,9,At Risk Customer,4.5,1.3333333333333333,50682.52,6814.635707706259,Low Future Value,Monitor,Retention Campaign
CUST_04051,1,52498.98390000001,20980.17,3,13955.4261,486.16,29.62,0.0,0,52498.98390000001,20980.17,4.0,2.0,22,Male,Central,30,515,39.96300202678779,0.0,Profitable,1,1,1,3,At Risk Customer,0.4,2.5,20980.170000000002,6748.9527438379255,Low Future Value,Monitor,Retention Campaign
CUST_04052,4,90865.3505,28823.93,11,24207.959499999997,1122.9099999999999,924.12,0.0,0,22716.337625,7205.9825,2.75,4.75,37,Male,West,31,103,31.721585666474706,0.0,Profitable,4,3,2,9,Low Value Customer,1.5483870967741935,2.5833333333333335,28823.930000000004,8225.074371499795,Low Future Value,Monitor,Monitor
CUST_04053,5,200604.2292,69322.61,13,40865.1608,1199.79,1362.8500000000001,1243.0,2,40120.84584,13864.522,2.4,5.6,58,Male,West,5,9,34.55690354907034,40.0,Profitable,5,4,5,14,VIP Customer,12.0,1.0,166374.26400000002,9066.9194690099,Medium Future Value,Monitor,Retain & Upsell
CUST_04054,7,227961.1618,93877.66,22,65771.8482,1891.8,1300.85,3318.97,2,32565.880257142857,13411.094285714285,3.5714285714285716,4.571428571428571,28,Female,South,32,251,41.18142724784095,28.57142857142857,Profitable,2,5,5,12,Loyal Customer,2.625,2.6666666666666665,93877.66,4981.943746345938,Low Future Value,Monitor,Retention Campaign
CUST_04055,7,241374.7251,76102.1,21,40276.8349,1719.85,1380.9099999999999,8604.01,1,34482.103585714285,10871.728571428572,3.142857142857143,4.0,50,Male,South,16,264,31.528611775102544,14.285714285714285,Profitable,2,5,5,12,Loyal Customer,5.25,1.3333333333333333,76102.09999999999,5680.175980065738,Low Future Value,Monitor,Retention Campaign
CUST_04056,3,18616.603300000002,6311.4,9,3632.2267,519.89,890.9100000000001,0.0,0,6205.534433333334,2103.7999999999997,2.3333333333333335,7.666666666666667,55,Female,Central,47,278,33.901995430068595,0.0,Profitable,2,2,1,5,At Risk Customer,0.7659574468085106,3.9166666666666665,6311.4,8765.672984857061,Medium Future Value,Monitor,Retention Campaign
CUST_04057,1,27589.1616,12887.6,4,7781.5584,381.38,140.62,0.0,0,27589.1616,12887.6,1.0,7.0,44,Male,West,9,778,46.71254671254672,0.0,Profitable,1,1,1,3,At Risk Customer,1.3333333333333333,1.0,17183.466666666667,6828.969614755889,Low Future Value,Monitor,Retention Campaign
CUST_04058,4,108008.3853,38807.79,11,23268.3847,864.3199999999999,579.6800000000001,4119.15,1,27002.096325,9701.9475,2.75,7.0,51,Female,East,22,148,35.93034919669334,25.0,Profitable,3,3,3,9,At Risk Customer,2.181818181818182,1.8333333333333333,38807.79,9819.168443630631,Medium Future Value,Monitor,Retention Campaign
CUST_04059,6,115076.1872,42158.44,14,23175.5828,1194.82,1478.57,428.61,1,19179.364533333333,7026.406666666667,3.5,4.333333333333333,32,Female,West,55,171,36.63524229103065,16.666666666666664,Profitable,3,4,3,10,At Risk Customer,1.309090909090909,4.583333333333333,42158.439999999995,7972.3761172226805,Low Future Value,Monitor,Retention Campaign
CUST_04060,6,181085.2052,61979.18,18,10377.5648,1764.48,1283.3,0.0,0,30180.867533333334,10329.863333333333,3.1666666666666665,5.666666666666667,49,Female,South,44,50,34.22652884952525,0.0,Profitable,5,4,4,13,VIP Customer,1.6363636363636365,3.6666666666666665,61979.18000000001,15391.011741799253,High Future Value,Monitor,Retain & Upsell
CUST_04061,1,14228.62,5254.4,5,290.38,300.28,97.85,0.0,0,14228.62,5254.4,5.0,3.0,38,Male,West,40,452,36.928387995462664,0.0,Profitable,1,1,1,3,At Risk Customer,0.3,3.3333333333333335,5254.4,7181.3886029859805,Low Future Value,Monitor,Retention Campaign
CUST_04062,6,127024.886,33887.96,11,42209.214,1635.64,1483.52,13111.14,3,21170.814333333332,5647.993333333333,2.3333333333333335,5.333333333333333,63,Male,South,45,105,26.67820540299481,50.0,Profitable,4,4,3,11,Loyal Customer,1.6,3.75,33887.96,9927.773303655866,Medium Future Value,Monitor,Growth Opportunity
CUST_04063,4,92063.7609,42807.22,7,8612.2291,1005.8199999999999,709.91,0.0,0,23015.940225,10701.805,3.0,5.0,22,Male,Central,37,10,46.49736180829867,0.0,Profitable,5,3,2,10,Potential Customer,1.2972972972972971,3.0833333333333335,42807.219999999994,8582.682558461232,Medium Future Value,Monitor,Retain & Upsell
CUST_04064,5,172990.33820000003,69314.95,13,36101.451799999995,1848.3700000000001,856.95,0.0,0,34598.06764000001,13862.99,2.6,5.8,23,Female,Central,14,448,40.06868286474047,0.0,Profitable,1,4,4,9,At Risk Customer,4.285714285714286,1.1666666666666667,69314.95000000001,7939.9177992901605,Low Future Value,Monitor,Retention Campaign
CUST_04065,5,165915.369,65331.310000000005,15,49180.811,1669.8600000000001,1073.67,1197.29,1,33183.0738,13066.262,3.0,7.8,55,Female,Central,16,186,39.37628587017758,20.0,Profitable,3,4,4,11,Loyal Customer,3.75,1.3333333333333333,65331.30999999999,7409.98987007529,Low Future Value,Monitor,Retention Campaign
CUST_04066,3,144988.8004,55039.09,13,20874.6696,764.91,370.32,6522.01,1,48329.60013333333,18346.36333333333,4.0,7.0,39,Male,East,43,260,37.96092515294719,33.33333333333333,Profitable,2,2,4,8,At Risk Customer,0.8372093023255813,3.5833333333333335,55039.09,7609.18539206292,Low Future Value,Monitor,Retention Campaign
CUST_04067,1,17486.612,2535.2,2,920.348,174.01,301.24,2975.15,1,17486.612,2535.2,2.0,8.0,35,Male,East,20,419,14.497948487677315,100.0,Profitable,1,1,1,3,At Risk Customer,0.6,1.6666666666666667,2535.2,8223.819098960797,Low Future Value,Monitor,Retention Campaign
